Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,BTC-USD,ETH-USD,SOL-USD,XRP-USD,BTC-USD,ETH-USD,SOL-USD,XRP-USD,BTC-USD,ETH-USD,SOL-USD,XRP-USD,BTC-USD,ETH-USD,SOL-USD,XRP-USD,BTC-USD,ETH-USD,SOL-USD,XRP-USD,BTC-USD,ETH-USD,SOL-USD,XRP-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-02 00:00:00+00:00,39476.33203125,2165.7041015625,63.83285903930664,0.6209759712219238,39476.33203125,2165.7041015625,63.83285903930664,0.6209759712219238,39678.9375,2182.81787109375,63.83285903930664,0.6224589943885803,38652.59375,2087.407958984375,59.77376174926758,0.6117460131645203,38689.27734375,2087.66357421875,59.80374526977539,0.6129140257835388,15534035612,9130124831,1346327049,667809511
2023-12-03 00:00:00+00:00,39978.390625,2193.691650390625,63.03996658325195,0.6237229704856873,39978.390625,2193.691650390625,63.03996658325195,0.6237229704856873,40135.60546875,2213.17578125,65.39625549316406,0.6329129934310913,39298.1640625,2151.720947265625,62.416622161865234,0.6180999875068665,39472.20703125,2165.895751953125,63.82087707519531,0.6209980249404907,15769696322,8278465782,1368876645,993447972
2023-12-04 00:00:00+00:00,41980.09765625,2243.2158203125,61.526615142822266,0.6243739724159241,41980.09765625,2243.2158203125,61.526615142822266,0.6243739724159241,42371.75,2273.06982421875,65.13323974609375,0.6410880088806152,39978.62890625,2193.00732421875,60.280521392822266,0.6079999804496765,39978.62890625,2193.663330078125,63.03776931762695,0.6236760020256042,39856129827,16149367134,2211865569,1947607222
2023-12-05 00:00:00+00:00,44080.6484375,2293.841796875,60.99483108520508,0.6219969987869263,44080.6484375,2293.841796875,60.99483108520508,0.6219969987869263,44408.6640625,2306.5703125,62.54000473022461,0.6283730268478394,41421.1484375,2191.17626953125,59.25082778930664,0.6093699932098389,41986.265625,2243.092529296875,61.5291748046875,0.624396026134491,36312154535,15383072559,1693517649,1452525777
2023-12-06 00:00:00+00:00,43746.4453125,2231.661376953125,61.902957916259766,0.6403329968452454,43746.4453125,2231.661376953125,61.902957916259766,0.6403329968452454,44265.76953125,2310.713134765625,66.38362121582031,0.6421639919281006,43478.08203125,2225.0810546875,60.97986602783203,0.6156839728355408,44080.0234375,2293.628173828125,60.97986602783203,0.6219620108604431,29909761586,12790612571,3030993886,2038373923
2023-12-07 00:00:00+00:00,43292.6640625,2357.57958984375,67.83782958984375,0.6436319947242737,43292.6640625,2357.57958984375,67.83782958984375,0.6436319947242737,44042.58984375,2380.729736328125,69.30046844482422,0.6530579924583435,42880.6484375,2225.050537109375,61.873008728027344,0.6261299848556519,43769.1328125,2233.2177734375,61.934043884277344,0.640487015247345,27635760671,14766891042,3002455075,1839789008
2023-12-08 00:00:00+00:00,44166.6015625,2358.73193359375,75.00243377685547,0.6731380224227905,44166.6015625,2358.73193359375,75.00243377685547,0.6731380224227905,44705.515625,2387.514404296875,75.12979125976562,0.6742069721221924,43125.296875,2340.92041015625,67.84123229980469,0.6400399804115295,43293.13671875,2357.169189453125,67.84671783447266,0.643667995929718,24421116687,12543458699,3612712432,1892803940
2023-12-09 00:00:00+00:00,43725.984375,2341.17529296875,72.25760650634766,0.658814013004303,43725.984375,2341.17529296875,72.25760650634766,0.658814013004303,44361.2578125,2401.760498046875,77.50202178955078,0.6988379955291748,43627.59765625,2331.666015625,72.03968811035156,0.6578440070152283,44180.01953125,2358.68603515625,74.98954772949219,0.673130989074707,17368210171,10613312823,2893248364,2229504514
2023-12-10 00:00:00+00:00,43779.69921875,2352.462646484375,74.70588684082031,0.6615779995918274,43779.69921875,2352.462646484375,74.70588684082031,0.6615779995918274,44034.625,2376.749755859375,74.72459411621094,0.6703150272369385,43593.28515625,2323.40576171875,70.91922760009766,0.649806022644043,43728.3828125,2341.440185546875,72.27294921875,0.6588580012321472,13000481418,7369608905,1849363354,1170952363
2023-12-11 00:00:00+00:00,41243.83203125,2224.578857421875,70.36717224121094,0.6202110052108765,41243.83203125,2224.578857421875,70.36717224121094,0.6202110052108765,43808.375,2354.9140625,74.8381118774414,0.6627510190010071,40234.578125,2160.358154296875,67.21549224853516,0.6050969958305359,43792.01953125,2352.49658203125,74.71422576904297,0.6616330146789551,40632672038,17989249470,3729540309,2252797875
2023-12-12 00:00:00+00:00,41450.22265625,2202.0380859375,68.54067993164062,0.6195489764213562,41450.22265625,2202.0380859375,68.54067993164062,0.6195489764213562,42048.3046875,2242.55126953125,72.34092712402344,0.6257209777832031,40667.5625,2166.77001953125,65.968994140625,0.6082540154457092,41238.734375,2224.39111328125,70.34428405761719,0.6199619770050049,24779520132,11391132228,2366453484,1458882180
2023-12-13 00:00:00+00:00,42890.7421875,2260.648681640625,70.76778411865234,0.6284859776496887,42890.7421875,2260.648681640625,70.76778411865234,0.6284859776496887,43429.78125,2283.09912109375,72.3547592163086,0.6334260106086731,40676.8671875,2150.75439453125,64.3697738647461,0.5987930297851562,41468.46484375,2202.600341796875,68.5322494506836,0.6195080280303955,26797884674,12576395493,2414610075,1557123843
2023-12-14 00:00:00+00:00,43023.97265625,2316.5791015625,75.62033081054688,0.6324319839477539,43023.97265625,2316.5791015625,75.62033081054688,0.6324319839477539,43390.859375,2331.6015625,76.17998504638672,0.6375060081481934,41767.08984375,2239.3662109375,69.8573226928711,0.617451012134552,42884.26171875,2260.736083984375,70.74867248535156,0.6284130215644836,25578530178,12608711052,2464938440,1428433767
2023-12-15 00:00:00+00:00,41929.7578125,2219.33740234375,72.36898803710938,0.6154919862747192,41929.7578125,2219.33740234375,72.36898803710938,0.6154919862747192,43087.82421875,2316.892822265625,79.15106964111328,0.6419489979743958,41692.96875,2214.26318359375,72.36663818359375,0.6150820255279541,43028.25,2316.1103515625,75.63668823242188,0.6324359774589539,19639442462,10259157898,2821390652,1392239590
2023-12-16 00:00:00+00:00,42240.1171875,2226.926513671875,73.47350311279297,0.6198350191116333,42240.1171875,2226.926513671875,73.47350311279297,0.6198350191116333,42664.9453125,2260.809814453125,77.0792007446289,0.6252110004425049,41723.11328125,2213.55078125,71.56934356689453,0.6120110154151917,41937.7421875,2220.41552734375,72.43347930908203,0.6155170202255249,14386729590,6866555430,1781972898,770529288
2023-12-17 00:00:00+00:00,41364.6640625,2196.481201171875,71.00051879882812,0.6104180216789246,41364.6640625,2196.481201171875,71.00051879882812,0.6104180216789246,42359.49609375,2244.366455078125,74.72001647949219,0.621891975402832,41274.54296875,2195.76171875,70.82445526123047,0.6096349954605103,42236.109375,2226.892578125,73.47478485107422,0.6198269724845886,16678702876,7410453853,1552380672,832504145
2023-12-18 00:00:00+00:00,42623.5390625,2217.2734375,74.34716033935547,0.612529993057251,42623.5390625,2217.2734375,74.34716033935547,0.612529993057251,42720.296875,2222.019287109375,75.38053894042969,0.6136659979820251,40530.2578125,2120.12744140625,67.33440399169922,0.5833830237388611,41348.203125,2195.341796875,70.93263244628906,0.6103619933128357,25224642008,10366536490,2281865174,1674969771
2023-12-19 00:00:00+00:00,42270.52734375,2177.87255859375,72.9897689819336,0.6054559946060181,42270.52734375,2177.87255859375,72.9897689819336,0.6054559946060181,43354.296875,2253.348876953125,76.27140808105469,0.6158319711685181,41826.3359375,2139.723388671875,72.01061248779297,0.5981580018997192,42641.51171875,2218.240966796875,74.34918975830078,0.6125079989433289,23171001281,10619179629,1900875405,1137147807
2023-12-20 00:00:00+00:00,43652.25,2201.911376953125,82.19123077392578,0.6173189878463745,43652.25,2201.911376953125,82.19123077392578,0.6173189878463745,44275.5859375,2263.3291015625,83.95745086669922,0.6253569722175598,42223.81640625,2161.21875,72.989990234375,0.6023849844932556,42261.30078125,2177.239501953125,72.989990234375,0.6054080128669739,27868908174,12652290807,3745738278,1344408213
2023-12-21 00:00:00+00:00,43869.15234375,2239.54248046875,93.85481262207031,0.6239100098609924,43869.15234375,2239.54248046875,93.85481262207031,0.6239100098609924,44240.66796875,2278.12158203125,95.32344055175781,0.6245020031929016,43330.05078125,2184.856689453125,81.23770904541016,0.6116210222244263,43648.125,2201.7900390625,82.1856460571289,0.6173329949378967,22452766169,12616530536,4711493441,1149787445
2023-12-22 00:00:00+00:00,43997.90234375,2326.52490234375,98.00369262695312,0.6254019737243652,43997.90234375,2326.52490234375,98.00369262695312,0.6254019737243652,44367.95703125,2341.947509765625,99.12442779541016,0.6276729702949524,43441.96875,2233.53271484375,90.79840087890625,0.6168360114097595,43868.98828125,2239.59814453125,93.85801696777344,0.6239089965820312,21028503216,16137246310,5284203995,1374123624
2023-12-23 00:00:00+00:00,43739.54296875,2309.04638671875,107.59423065185547,0.6202049851417542,43739.54296875,2309.04638671875,107.59423065185547,0.6202049851417542,44015.69921875,2332.072021484375,109.50884246826172,0.6253730058670044,43351.35546875,2270.428955078125,93.10676574707031,0.6129999756813049,44012.19921875,2326.7158203125,98.0016860961914,0.6253730058670044,13507796558,7995772945,3957434568,774484009
2023-12-24 00:00:00+00:00,43016.1171875,2265.692138671875,112.48521423339844,0.6135179996490479,43016.1171875,2265.692138671875,112.48521423339844,0.6135179996490479,43945.5234375,2325.705078125,117.38066864013672,0.6284130215644836,42786.91796875,2249.984375,107.72513580322266,0.6085600256919861,43728.3671875,2309.626708984375,107.72513580322266,0.620212972164154,18830554085,9450799236,6365529251,1178583398
2023-12-25 00:00:00+00:00,43613.140625,2272.561767578125,121.1464614868164,0.6463369727134705,43613.140625,2272.561767578125,121.1464614868164,0.6463369727134705,43765.09375,2303.551025390625,125.19389343261719,0.6469849944114685,42765.76953125,2254.574462890625,108.90338134765625,0.6102579832077026,43010.57421875,2265.340576171875,112.56411743164062,0.6135029792785645,21115795370,8036302656,5951791518,1781837085
2023-12-26 00:00:00+00:00,42520.40234375,2231.46533203125,112.6767349243164,0.6223689913749695,42520.40234375,2231.46533203125,112.6767349243164,0.6223689913749695,43603.17578125,2274.557373046875,121.14399719238281,0.646481990814209,41676.48828125,2180.225341796875,104.72821807861328,0.6083869934082031,43599.84765625,2272.21875,121.08433532714844,0.6463490128517151,30026850982,10668581464,6117657160,1622454757
2023-12-27 00:00:00+00:00,43442.85546875,2378.739990234375,107.02379608154297,0.6348559856414795,43442.85546875,2378.739990234375,107.02379608154297,0.6348559856414795,43683.16015625,2392.608642578125,115.03387451171875,0.6415380239486694,42167.58203125,2215.140380859375,105.42523193359375,0.6142190098762512,42518.46875,2231.39306640625,112.65483093261719,0.6223970055580139,25260941032,14161342927,4267938569,1432931897
2023-12-28 00:00:00+00:00,42627.85546875,2347.566162109375,102.10456848144531,0.6349980235099792,42627.85546875,2347.566162109375,102.10456848144531,0.6349980235099792,43804.78125,2445.017578125,109.420654296875,0.6557689905166626,42318.55078125,2338.703857421875,97.66864776611328,0.6275569796562195,43468.19921875,2380.20068359375,107.022705078125,0.6349480152130127,22992093014,15660799060,4492625126,1864381371
2023-12-29 00:00:00+00:00,42099.40234375,2300.690673828125,106.31151580810547,0.6234019994735718,42099.40234375,2300.690673828125,106.31151580810547,0.6234019994735718,43124.32421875,2386.004638671875,109.6711196899414,0.6365950107574463,41424.0625,2262.975830078125,100.05551147460938,0.6151900291442871,42614.64453125,2346.84375,102.06928253173828,0.6350110173225403,26000021055,12536968996,4445797973,1324305215
2023-12-30 00:00:00+00:00,42156.90234375,2292.0654296875,101.84508514404297,0.6218439936637878,42156.90234375,2292.0654296875,101.84508514404297,0.6218439936637878,42584.125,2322.021484375,107.3282241821289,0.6294789910316467,41556.2265625,2270.011962890625,101.06812286376953,0.6171950101852417,42091.75390625,2300.399658203125,106.29850006103516,0.6234109997749329,16013925945,6888195427,1863177830,718565033
2023-12-31 00:00:00+00:00,42265.1875,2281.47119140625,101.50582122802734,0.6149410009384155,42265.1875,2281.47119140625,101.50582122802734,0.6149410009384155,42860.9375,2318.512939453125,105.133544921875,0.6275759935379028,41998.25390625,2261.394287109375,99.88642883300781,0.6112080216407776,42152.09765625,2291.9453125,101.84417724609375,0.6217920184135437,16397498810,6871481744,1748630533,710033547
2024-01-01 00:00:00+00:00,44167.33203125,2352.327880859375,109.50868225097656,0.6300820112228394,44167.33203125,2352.327880859375,109.50868225097656,0.6300820112228394,44175.4375,2352.327880859375,109.50868225097656,0.6312749981880188,42214.9765625,2267.01806640625,101.51280975341797,0.6096360087394714,42280.234375,2282.870361328125,101.51280975341797,0.6156560182571411,18426978443,6906765990,2157671990,729315153
2024-01-02 00:00:00+00:00,44957.96875,2355.83642578125,106.61122131347656,0.6253629922866821,44957.96875,2355.83642578125,106.61122131347656,0.6253629922866821,45899.70703125,2431.21240234375,116.88249206542969,0.6386269927024841,44176.94921875,2348.892333984375,106.38898468017578,0.6231819987297058,44187.140625,2352.593505859375,109.54906463623047,0.6300939917564392,39335274536,12910543630,3782057553,1326197378
2024-01-03 00:00:00+00:00,42848.17578125,2210.761962890625,98.59443664550781,0.5825799703598022,42848.17578125,2210.761962890625,98.59443664550781,0.5825799703598022,45503.2421875,2385.11767578125,109.84809112548828,0.6377699971199036,40813.53515625,2113.92529296875,92.92366790771484,0.5387660264968872,44961.6015625,2355.9814453125,106.61653137207031,0.6253809928894043,46342323118,19332933581,5472216595,3406740412
2024-01-04 00:00:00+00:00,44179.921875,2269.0380859375,105.0775375366211,0.5882260203361511,44179.921875,2269.0380859375,105.0775375366211,0.5882260203361511,44770.0234375,2294.608154296875,107.98246765136719,0.5939409732818604,42675.17578125,2204.86572265625,97.10832977294922,0.5729550123214722,42855.81640625,2210.529052734375,98.58697509765625,0.5825769901275635,30448091210,11044564896,3272723247,1452005657
2024-01-05 00:00:00+00:00,44162.69140625,2268.647216796875,99.97879028320312,0.5764859914779663,44162.69140625,2268.647216796875,99.97879028320312,0.5764859914779663,44353.28515625,2276.7646484375,105.23542785644531,0.5894129872322083,42784.71875,2209.537109375,95.9427261352539,0.5584440231323242,44192.98046875,2269.409423828125,105.05200958251953,0.5881969928741455,32336029347,10860953290,3022127826,1509144162
2024-01-06 00:00:00+00:00,43989.1953125,2241.624755859375,93.85771942138672,0.5685120224952698,43989.1953125,2241.624755859375,93.85771942138672,0.5685120224952698,44227.6328125,2271.359375,100.03740692138672,0.5765119791030884,43475.15625,2219.781982421875,92.02278900146484,0.5593860149383545,44178.953125,2269.5400390625,99.98799133300781,0.5765119791030884,16092503468,5970741680,2235902092,820534691
2024-01-07 00:00:00+00:00,43943.09765625,2222.865966796875,89.2763442993164,0.5517410039901733,43943.09765625,2222.865966796875,89.2763442993164,0.5517410039901733,44495.5703125,2257.1279296875,96.69239807128906,0.5727760195732117,43662.23046875,2211.5625,88.22345733642578,0.5484769940376282,43998.46484375,2242.0126953125,93.8603515625,0.5685210227966309,19330573863,6490053615,2288061692,901525412
2024-01-08 00:00:00+00:00,46970.50390625,2333.03271484375,97.79044342041016,0.5779229998588562,46970.50390625,2333.03271484375,97.79044342041016,0.5779229998588562,47218.0,2358.815673828125,99.76187133789062,0.5815950036048889,43244.08203125,2171.99365234375,85.64669799804688,0.5506749749183655,43948.70703125,2222.857666015625,89.2781753540039,0.5517160296440125,42746192015,13830287095,4152448360,2011066819
2024-01-09 00:00:00+00:00,46139.73046875,2344.8271484375,99.40918731689453,0.5666329860687256,46139.73046875,2344.8271484375,99.40918731689453,0.5666329860687256,47893.69921875,2369.6416015625,103.7961654663086,0.5785099864006042,45244.71484375,2243.21923828125,95.89379119873047,0.5571969747543335,46987.640625,2332.8681640625,97.81603240966797,0.5779640078544617,39821290992,14891130716,4070131683,1740178857
2024-01-10 00:00:00+00:00,46627.77734375,2582.103515625,102.03302001953125,0.5999889969825745,46627.77734375,2582.103515625,102.03302001953125,0.5999889969825745,47647.22265625,2626.976806640625,105.0823745727539,0.6125169992446899,44483.15234375,2341.943115234375,92.56326293945312,0.5521169900894165,46121.5390625,2344.923583984375,99.38423919677734,0.5666720271110535,50114613298,29042100476,4216429514,2223452643
2024-01-11 00:00:00+00:00,46368.5859375,2619.619140625,99.90943908691406,0.6020950078964233,46368.5859375,2619.619140625,99.90943908691406,0.6020950078964233,48969.37109375,2687.779052734375,106.93573760986328,0.6223400235176086,45678.64453125,2567.99365234375,98.4124984741211,0.5878440141677856,46656.07421875,2584.171630859375,102.10365295410156,0.6001700162887573,45833734549,22575246883,4174026719,2112917472
2024-01-12 00:00:00+00:00,42853.16796875,2524.460205078125,91.72090911865234,0.5702990293502808,42853.16796875,2524.460205078125,91.72090911865234,0.5702990293502808,46498.13671875,2710.421875,100.2544937133789,0.6032059788703918,41903.76953125,2460.925537109375,88.30984497070312,0.5614129900932312,46354.79296875,2619.177001953125,99.91187286376953,0.6020960211753845,43332698900,23623839263,2868799888,1716194372
2024-01-13 00:00:00+00:00,42842.3828125,2576.597900390625,95.73004913330078,0.575078010559082,42842.3828125,2576.597900390625,95.73004913330078,0.575078010559082,43234.66015625,2589.079833984375,96.91764831542969,0.5774520039558411,42464.14453125,2498.594482421875,89.7544937133789,0.5652269721031189,42799.4453125,2522.933837890625,91.7597427368164,0.5701709985733032,20601860469,12250316867,1880329065,718059698
2024-01-14 00:00:00+00:00,41796.26953125,2472.2412109375,94.13314056396484,0.5762330293655396,41796.26953125,2472.2412109375,94.13314056396484,0.5762330293655396,43065.59765625,2578.332275390625,102.173583984375,0.592091977596283,41724.61328125,2470.42431640625,93.89056396484375,0.5723379850387573,42842.26171875,2578.003662109375,95.73265075683594,0.5750709772109985,17521429522,9405587417,2736734725,841667731
2024-01-15 00:00:00+00:00,42511.96875,2511.36376953125,94.49022674560547,0.5759199857711792,42511.96875,2511.36376953125,94.49022674560547,0.5759199857711792,43319.72265625,2550.76904296875,96.82123565673828,0.5884600281715393,41705.41796875,2470.82080078125,93.2411117553711,0.5695819854736328,41715.06640625,2471.6669921875,94.03654479980469,0.5761550068855286,22320220558,9700630000,1755858499,993534380
2024-01-16 00:00:00+00:00,43154.9453125,2587.691162109375,97.62691497802734,0.5759469866752625,43154.9453125,2587.691162109375,97.62691497802734,0.5759469866752625,43566.2734375,2613.56689453125,98.59530639648438,0.5796409845352173,42085.99609375,2500.00390625,94.39668273925781,0.5676479935646057,42499.3359375,2510.627197265625,94.43834686279297,0.5758669972419739,24062872740,11063317095,1806576879,924543394
2024-01-17 00:00:00+00:00,42742.65234375,2528.369384765625,102.0635986328125,0.5679730176925659,42742.65234375,2528.369384765625,102.0635986328125,0.5679730176925659,43189.890625,2592.737060546875,102.4337387084961,0.5760629773139954,42189.30859375,2508.432861328125,97.05516052246094,0.5632920265197754,43132.1015625,2587.044677734375,97.61580657958984,0.5759029984474182,20851232595,10441017520,3220344763,901923640
2024-01-18 00:00:00+00:00,41262.05859375,2467.018798828125,94.2509536743164,0.5519070029258728,41262.05859375,2467.018798828125,94.2509536743164,0.5519070029258728,42876.34765625,2546.263916015625,102.92314147949219,0.568356990814209,40631.171875,2426.135498046875,92.14057922363281,0.5461289882659912,42742.3125,2528.59326171875,102.02949523925781,0.5679810047149658,25218357242,11900028080,2684524713,1057710374
2024-01-19 00:00:00+00:00,41618.40625,2489.49853515625,93.38616943359375,0.5442559719085693,41618.40625,2489.49853515625,93.38616943359375,0.5442559719085693,42134.16015625,2501.30517578125,95.16472625732422,0.5529950261116028,40297.45703125,2414.7109375,87.48365783691406,0.5239369869232178,41278.4609375,2468.68896484375,94.25067138671875,0.5518699884414673,25752407154,11405278376,2631067383,1330077736
2024-01-20 00:00:00+00:00,41665.5859375,2469.589111328125,92.56983947753906,0.5531259775161743,41665.5859375,2469.589111328125,92.56983947753906,0.5531259775161743,41877.89453125,2489.84765625,94.02531433105469,0.5543860197067261,41446.82421875,2456.095703125,90.4937515258789,0.5393379926681519,41624.58984375,2489.84765625,93.393798828125,0.5442439913749695,11586690904,5297826161,1204443546,725888847
2024-01-21 00:00:00+00:00,41545.78515625,2453.9130859375,90.84843444824219,0.546110987663269,41545.78515625,2453.9130859375,90.84843444824219,0.546110987663269,41855.3671875,2479.760498046875,93.71378326416016,0.5547699928283691,41497.0078125,2452.377685546875,90.84843444824219,0.546110987663269,41671.48828125,2469.798583984375,92.58952331542969,0.5531449913978577,9344043642,4578471955,894963197,494271879
2024-01-22 00:00:00+00:00,39507.3671875,2310.826416015625,83.62281036376953,0.5267159938812256,39507.3671875,2310.826416015625,83.62281036376953,0.5267159938812256,41651.20703125,2463.447265625,91.63616180419922,0.5486379861831665,39450.1171875,2303.502685546875,82.6597671508789,0.5219169855117798,41553.65234375,2454.9873046875,90.90369415283203,0.5462160110473633,31338708143,13923771728,2662287481,1151736625
2024-01-23 00:00:00+00:00,39845.55078125,2240.68603515625,84.27450561523438,0.5177369713783264,39845.55078125,2240.68603515625,84.27450561523438,0.5177369713783264,40127.3515625,2348.03125,85.8401870727539,0.5310249924659729,38521.89453125,2167.282470703125,79.06669616699219,0.4975450038909912,39518.71484375,2310.95166015625,83.62184143066406,0.5267260074615479,29244553045,16182147521,2990436327,1414753278
2024-01-24 00:00:00+00:00,40077.07421875,2233.561767578125,88.73200988769531,0.5179880261421204,40077.07421875,2233.561767578125,88.73200988769531,0.5179880261421204,40483.78515625,2261.384521484375,89.2677230834961,0.518867015838623,39508.796875,2197.65673828125,83.41868591308594,0.5111770033836365,39877.59375,2241.749755859375,84.28726196289062,0.517753005027771,22359526178,10134722960,2352477736,880367820
2024-01-25 00:00:00+00:00,39933.80859375,2217.710205078125,86.88921356201172,0.5136060118675232,39933.80859375,2217.710205078125,86.88921356201172,0.5136060118675232,40254.48046875,2240.380859375,89.37682342529297,0.517982006072998,39545.6640625,2173.6865234375,85.273681640625,0.5043699741363525,40075.55078125,2233.969970703125,88.73780059814453,0.517982006072998,18491782013,9302247037,1674093024,825132968
2024-01-26 00:00:00+00:00,41816.87109375,2267.19970703125,92.44236755371094,0.5321890115737915,41816.87109375,2267.19970703125,92.44236755371094,0.5321890115737915,42209.38671875,2280.3837890625,93.52867126464844,0.535224974155426,39825.69140625,2196.14013671875,86.14839172363281,0.5089550018310547,39936.81640625,2217.44189453125,86.88945007324219,0.5135819911956787,25598119893,9975117607,2027305107,1021918092
2024-01-27 00:00:00+00:00,42120.0546875,2267.885986328125,94.16321563720703,0.5302600264549255,42120.0546875,2267.885986328125,94.16321563720703,0.5302600264549255,42195.6328125,2282.54443359375,94.43761444091797,0.5343189835548401,41431.28125,2252.38525390625,90.84476470947266,0.5270799994468689,41815.625,2267.3193359375,92.38762664794922,0.5321900248527527,11422941934,5144367230,1256585307,471931644
2024-01-28 00:00:00+00:00,42035.59375,2257.208740234375,95.93798065185547,0.5240939855575562,42035.59375,2257.208740234375,95.93798065185547,0.5240939855575562,42797.17578125,2306.898681640625,99.37737274169922,0.5350540280342102,41696.91015625,2242.683837890625,93.538330078125,0.5218300223350525,42126.125,2268.19287109375,94.18190002441406,0.5302749872207642,16858971687,7296214994,2425625612,523517403
2024-01-29 00:00:00+00:00,43288.24609375,2317.064208984375,101.56666564941406,0.5350900292396545,43288.24609375,2317.064208984375,101.56666564941406,0.5350900292396545,43305.8671875,2320.02734375,101.77191162109375,0.5395770072937012,41818.33203125,2237.711669921875,95.17613220214844,0.5206350088119507,42030.9140625,2256.995361328125,95.93798065185547,0.5240880250930786,20668476578,8948195551,2604890575,901992026
2024-01-30 00:00:00+00:00,42952.609375,2344.49365234375,101.47297668457031,0.5106980204582214,42952.609375,2344.49365234375,101.47297668457031,0.5106980204582214,43838.9453125,2388.87060546875,106.21345520019531,0.538703978061676,42711.37109375,2298.281982421875,101.10939025878906,0.5086380243301392,43300.2265625,2317.435791015625,101.56666564941406,0.5351330041885376,23842814518,10173440062,3328090833,1673319214
