Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMD,AMZN,GOOG,IBM,MSFT,NVDA,AAPL,AMD,AMZN,GOOG,IBM,MSFT,NVDA,AAPL,AMD,AMZN,GOOG,IBM,MSFT,NVDA,AAPL,AMD,AMZN,GOOG,IBM,MSFT,NVDA,AAPL,AMD,AMZN,GOOG,IBM,MSFT,NVDA,AAPL,AMD,AMZN,GOOG,IBM,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,70.26567840576172,46.630001068115234,93.4384994506836,67.7764663696289,102.21147155761719,151.76553344726562,5.9547858238220215,72.47750091552734,46.630001068115234,93.4384994506836,68.0199966430664,128.97705078125,158.6699981689453,5.979750156402588,72.49500274658203,47.310001373291016,93.52300262451172,68.06635284423828,129.35946655273438,158.72999572753906,6.007999897003174,71.17500305175781,45.65999984741211,89.9749984741211,67.22350311279297,128.72848510742188,157.39999389648438,5.949999809265137,71.20500183105469,46.9900016784668,90.05049896240234,67.30850219726562,129.04397583007812,157.55999755859375,5.968999862670898,93121200,57562800,120108000,13350000,2227666,14520600,182852000
2019-12-27,70.239013671875,46.18000030517578,93.48999786376953,67.35249328613281,102.48420715332031,152.0429229736328,5.897027015686035,72.44999694824219,46.18000030517578,93.48999786376953,67.59449768066406,129.32122802734375,158.9600067138672,5.921750068664551,73.49250030517578,46.880001068115234,95.06999969482422,68.22650146484375,129.78012084960938,159.5500030517578,6.008500099182129,72.02999877929688,45.97999954223633,93.30049896240234,67.46549987792969,128.93881225585938,158.22000122070312,5.895249843597412,72.77999877929688,46.849998474121094,94.14600372314453,68.14949798583984,129.06309509277344,159.4499969482422,5.994999885559082,146266000,36581300,123732000,20768000,2878801,18412800,254644000
2019-12-30,70.65587615966797,45.52000045776367,92.34449768066406,66.56781005859375,100.62046813964844,150.73252868652344,5.78375244140625,72.87999725341797,45.52000045776367,92.34449768066406,66.80699920654297,126.96940612792969,157.58999633789062,5.808000087738037,73.17250061035156,46.16999816894531,94.19999694824219,67.6500015258789,129.3498992919922,159.02000427246094,5.90500020980835,71.30500030517578,44.65999984741211,92.03099822998047,66.70099639892578,126.67304229736328,156.72999572753906,5.776500225067139,72.36499786376953,46.13999938964844,93.69999694824219,67.5,129.25430297851562,158.99000549316406,5.899750232696533,144114400,41149700,73494000,21018000,4308369,16348400,258056000
2019-12-31,71.17213439941406,45.86000061035156,92.39199829101562,66.61166381835938,101.55233001708984,150.83773803710938,5.8579421043396,73.4124984741211,45.86000061035156,92.39199829101562,66.85099792480469,128.1453094482422,157.6999969482422,5.882500171661377,73.41999816894531,46.09000015258789,92.66300201416016,66.9000015258789,128.2218017578125,157.77000427246094,5.892000198364258,72.37999725341797,44.91999816894531,91.61150360107422,66.4542465209961,126.57743835449219,156.4499969482422,5.7532501220703125,72.48249816894531,45.06999969482422,92.0999984741211,66.50550079345703,126.70172119140625,156.77000427246094,5.772500038146973,100805600,31673200,50130000,19236000,3951265,18369400,231004000
2020-01-02,72.7960205078125,49.099998474121094,94.90049743652344,68.12371826171875,102.59784698486328,153.63067626953125,5.9727091789245605,75.0875015258789,49.099998474121094,94.90049743652344,68.36849975585938,129.46463012695312,160.6199951171875,5.9977498054504395,75.1500015258789,49.25,94.90049743652344,68.40699768066406,129.94264221191406,160.72999572753906,5.9977498054504395,73.79750061035156,46.630001068115234,93.2074966430664,67.07749938964844,128.8432159423828,158.3300018310547,5.918000221252441,74.05999755859375,46.86000061035156,93.75,67.07749938964844,129.06309509277344,158.77999877929688,5.96875,135480400,80331100,80580000,28132000,3293436,22622100,237536000
2020-01-03,72.08828735351562,48.599998474121094,93.74849700927734,67.78942108154297,101.7796401977539,151.7177276611328,5.877111434936523,74.35749816894531,48.599998474121094,93.74849700927734,68.03299713134766,128.43212890625,158.6199951171875,5.901750087738037,75.1449966430664,49.38999938964844,94.30999755859375,68.625,128.92926025390625,159.9499969482422,5.9457502365112305,74.125,47.540000915527344,93.2249984741211,67.2771987915039,127.6864242553711,158.05999755859375,5.852499961853027,74.2874984741211,48.029998779296875,93.2249984741211,67.39299774169922,127.69598388671875,158.32000732421875,5.877500057220459,146322800,73127400,75288000,23728000,2482890,21116200,205384000
2020-01-06,72.66271209716797,48.38999938964844,95.14399719238281,69.46092224121094,101.59779357910156,152.1099090576172,5.901758193969727,74.94999694824219,48.38999938964844,95.14399719238281,69.71050262451172,128.2026824951172,159.02999877929688,5.926499843597412,74.98999786376953,48.86000061035156,95.18450164794922,69.82499694824219,128.33651733398438,159.10000610351562,5.9317498207092285,73.1875,47.86000061035156,93.0,67.5,127.34225463867188,156.50999450683594,5.781750202178955,73.44750213623047,48.02000045776367,93.0,67.5,127.55258178710938,157.0800018310547,5.808000087738037,118387200,47934900,81236000,34646000,2537073,20813700,262636000
2020-01-07,72.32099151611328,48.25,95.34300231933594,69.4175796508789,101.66598510742188,150.72300720214844,5.973208427429199,74.59750366210938,48.25,95.34300231933594,69.66699981689453,128.28871154785156,157.5800018310547,5.9982500076293945,75.2249984741211,49.38999938964844,95.69450378417969,70.14949798583984,129.0248565673828,159.6699981689453,6.044250011444092,74.37000274658203,48.040000915527344,94.60199737548828,69.51899719238281,127.53346252441406,157.32000732421875,5.909749984741211,74.95999908447266,49.349998474121094,95.2249984741211,69.89700317382812,127.81070709228516,159.32000732421875,5.954999923706055,108872000,58061400,80898000,30054000,3232977,21634100,314856000
2020-01-08,73.4843521118164,47.83000183105469,94.59850311279297,69.96461486816406,102.5145034790039,153.12374877929688,5.984411239624023,75.79750061035156,47.83000183105469,94.59850311279297,70.21600341796875,129.35946655273438,160.08999633789062,6.009500026702881,76.11000061035156,48.29999923706055,95.55000305175781,70.5790023803711,129.88528442382812,160.8000030517578,6.051000118255615,74.29000091552734,47.13999938964844,94.3219985961914,69.54199981689453,128.0305938720703,157.9499969482422,5.953750133514404,74.29000091552734,47.849998474121094,94.9020004272461,69.60399627685547,128.5946502685547,158.92999267578125,5.99399995803833,132079200,53767000,70160000,30560000,4545916,27746500,277108000
2020-01-09,75.04521942138672,48.970001220703125,95.05249786376953,70.7373275756836,103.5979232788086,155.0366973876953,6.050135612487793,77.40750122070312,48.970001220703125,95.05249786376953,70.99150085449219,130.72657775878906,162.08999633789062,6.075500011444092,77.60749816894531,49.959999084472656,95.89099884033203,71.36650085449219,130.77438354492188,162.22000122070312,6.148250102996826,76.55000305175781,48.38999938964844,94.79000091552734,70.51349639892578,129.35946655273438,161.02999877929688,6.021500110626221,76.80999755859375,48.939998626708984,95.49449920654297,71.02850341796875,129.7705535888672,161.83999633789062,6.096250057220459,170108400,76512800,63346000,30018000,3902208,21385000,255112000
2020-01-10,75.21488952636719,48.16999816894531,94.15799713134766,71.2305679321289,103.56002807617188,154.31939697265625,6.082500457763672,77.5824966430664,48.16999816894531,94.15799713134766,71.48650360107422,130.67877197265625,161.33999633789062,6.107999801635742,78.1675033569336,49.290000915527344,95.34700012207031,71.74645233154297,131.806884765625,163.22000122070312,6.213749885559082,77.0625,48.0,94.0,70.9175033569336,130.31549072265625,161.17999267578125,6.09375,77.6500015258789,49.2599983215332,95.26850128173828,71.37799835205078,130.9751434326172,162.82000732421875,6.1832499504089355,140644800,44133700,57074000,36414000,3405148,20725900,316296000
2020-01-13,76.82177734375,48.75,94.56500244140625,71.70386505126953,103.49185943603516,156.17494201660156,6.273200988769531,79.23999786376953,48.75,94.56500244140625,71.96150207519531,130.5927276611328,163.27999877929688,6.299499988555908,79.26750183105469,48.86000061035156,94.9000015258789,72.0260009765625,130.6309814453125,163.30999755859375,6.324749946594238,77.7874984741211,48.2400016784668,94.04000091552734,71.3010025024414,129.13002014160156,161.25999450683594,6.168749809265137,77.91000366210938,48.65999984741211,94.56549835205078,71.80650329589844,129.52198791503906,161.75999450683594,6.191500186920166,121532000,34266800,55616000,33046000,3693426,21626500,319840000
2020-01-14,75.7844467163086,48.209999084472656,93.47200012207031,71.28784942626953,102.9009017944336,155.07501220703125,6.156190872192383,78.16999816894531,48.209999084472656,93.47200012207031,71.54399871826172,129.84703063964844,162.1300048828125,6.182000160217285,79.39250183105469,49.040000915527344,94.35549926757812,72.08999633789062,131.10899353027344,163.60000610351562,6.2820000648498535,78.0425033569336,47.90999984741211,92.92749786376953,71.41850280761719,129.5889129638672,161.72000122070312,6.168749809265137,79.17500305175781,48.63999938964844,94.29399871826172,71.95050048828125,130.28680419921875,163.38999938964844,6.256499767303467,161954400,38563200,68818000,31178000,3850326,23477400,359088000
2020-01-15,75.45967864990234,48.54999923706055,93.10099792480469,71.70236206054688,103.50698852539062,156.07933044433594,6.113620281219482,77.83499908447266,48.54999923706055,93.10099792480469,71.95999908447266,130.6118621826172,163.17999267578125,6.139249801635742,78.875,49.08000183105469,93.94300079345703,72.06974792480469,131.988525390625,163.94000244140625,6.217249870300293,77.38749694824219,48.119998931884766,92.75450134277344,71.510498046875,129.7418670654297,162.57000732421875,6.113249778747559,77.9625015258789,48.22999954223633,93.61250305175781,71.510498046875,130.0191192626953,162.6199951171875,6.19474983215332,121923600,40199900,57932000,25654000,4232011,21417900,263104000
2020-01-16,76.40492248535156,49.77000045776367,93.89700317382812,72.32512664794922,104.53738403320312,158.93919372558594,6.197268962860107,78.80999755859375,49.77000045776367,93.89700317382812,72.58499908447266,131.91204833984375,166.1699981689453,6.223249912261963,78.92500305175781,50.310001373291016,94.27950286865234,72.59950256347656,132.11280822753906,166.24000549316406,6.229249954223633,78.02249908447266,48.9900016784668,93.3010025024414,72.0459976196289,130.98471069335938,164.02999877929688,6.16949987411499,78.39749908447266,49.16999816894531,94.14949798583984,72.37200164794922,131.28106689453125,164.35000610351562,6.192999839782715,108829200,58898900,53190000,23474000,4519661,23865400,284192000
2020-01-17,77.25080108642578,50.93000030517578,93.23600006103516,73.7544937133789,104.78740692138672,159.8287353515625,6.205982685089111,79.68250274658203,50.93000030517578,93.23600006103516,74.01950073242188,132.2275390625,167.10000610351562,6.23199987411499,79.68499755859375,51.04999923706055,94.33200073242188,74.06475067138672,132.2466583251953,167.47000122070312,6.25,78.75,49.900001525878906,92.86250305175781,72.91100311279297,130.17208862304688,165.42999267578125,6.1842498779296875,79.06749725341797,50.20000076293945,94.29450225830078,73.14550018310547,130.53536987304688,167.4199981689453,6.242499828338623,137816400,57722500,79946000,47924000,5881972,34371700,253792000
2020-01-21,76.7272720336914,51.04999923706055,94.5999984741211,73.95427703857422,105.43896484375,159.25482177734375,6.172623634338379,79.14250183105469,51.04999923706055,94.5999984741211,74.22000122070312,133.04971313476562,166.5,6.198500156402588,79.75499725341797,51.810001373291016,94.7135009765625,74.59249877929688,133.2218017578125,168.19000244140625,6.232250213623047,79.0,50.70000076293945,93.0,73.55999755859375,131.5487518310547,166.42999267578125,6.164249897003174,79.29750061035156,50.959999084472656,93.25,73.95600128173828,131.74952697753906,166.67999267578125,6.195250034332275,110843200,49095000,74156000,40734000,7577329,29517200,217916000
2020-01-22,77.00115203857422,51.43000030517578,94.37300109863281,74.03150177001953,109.01496124267578,158.4896240234375,6.226646423339844,79.42500305175781,51.43000030517578,94.37300109863281,74.29750061035156,137.5621337890625,165.6999969482422,6.252749919891357,79.99749755859375,51.880001068115234,95.125,75.16069793701172,139.3785858154297,167.49000549316406,6.339749813079834,79.32749938964844,51.20000076293945,94.16699981689453,74.24649810791016,136.28106689453125,165.67999267578125,6.224999904632568,79.6449966430664,51.630001068115234,94.80449676513672,74.55000305175781,137.0172119140625,167.39999389648438,6.24399995803833,101832400,40772200,64326000,32216000,17228038,24138800,239240000
2020-01-23,77.37198638916016,51.709999084472656,94.22899627685547,74.06637573242188,108.2421875,159.46527099609375,6.295108795166016,79.80750274658203,51.709999084472656,94.22899627685547,74.3324966430664,136.58700561523438,166.72000122070312,6.321499824523926,79.88999938964844,51.75,94.4990005493164,74.7760009765625,138.0592803955078,166.8000030517578,6.329999923706055,78.9124984741211,50.7400016784668,93.63800048828125,74.1050033569336,135.89866638183594,165.27000427246094,6.203750133514404,79.4800033569336,51.34000015258789,94.25550079345703,74.38200378417969,137.85850524902344,166.19000244140625,6.293000221252441,104472000,40135400,49692000,27024000,5918059,19680800,244516000
2020-01-24,77.14899444580078,50.349998474121094,93.08200073242188,73.07294464111328,106.49205780029297,157.85836791992188,6.2358574867248535,79.57749938964844,50.349998474121094,93.08200073242188,73.33550262451172,134.3785858154297,165.0399932861328,6.26200008392334,80.8324966430664,52.810001373291016,94.74949645996094,74.77474975585938,137.5908203125,167.52999877929688,6.487500190734863,79.37999725341797,49.470001220703125,92.37200164794922,73.26249694824219,134.28298950195312,164.4499969482422,6.207499980926514,80.0625,52.279998779296875,94.56849670410156,74.67949676513672,137.08413696289062,167.50999450683594,6.4375,146537600,80004900,75324000,35692000,5836889,24918100,373512000
2020-01-27,74.88040161132812,49.2599983215332,91.41699981689453,71.43831634521484,105.02227020263672,155.21847534179688,5.9799299240112305,77.23750305175781,49.2599983215332,91.41699981689453,71.69499969482422,132.52389526367188,162.27999877929688,6.005000114440918,77.94249725341797,49.790000915527344,92.05000305175781,71.90350341796875,133.91014099121094,163.3800048828125,6.056250095367432,76.22000122070312,47.900001525878906,90.76699829101562,71.05999755859375,132.02676391601562,160.1999969482422,5.805749893188477,77.51499938964844,48.45000076293945,91.0,71.55000305175781,132.4091796875,161.14999389648438,5.955999851226807,161940000,48878600,70570000,35104000,4358264,32078100,470536000
2020-01-28,76.99873352050781,50.529998779296875,92.6624984741211,72.36797332763672,105.72683715820312,158.26011657714844,6.173369884490967,79.42250061035156,50.529998779296875,92.6624984741211,72.62799835205078,133.41299438476562,165.4600067138672,6.199250221252441,79.5999984741211,50.849998474121094,92.90550231933594,72.80000305175781,134.29254150390625,165.75999450683594,6.231750011444092,78.04750061035156,49.47999954223633,91.5009994506836,71.62349700927734,132.64817810058594,163.07000732421875,6.017749786376953,78.1500015258789,50.029998779296875,92.0250015258789,72.1500015258789,133.36520385742188,163.77999877929688,6.071249961853027,162234000,62343800,56160000,31548000,3610374,24899900,310976000
2020-01-29,78.6104965209961,47.5099983215332,92.9000015258789,72.67039489746094,104.31765747070312,160.72781372070312,6.112873554229736,81.08499908447266,47.5099983215332,92.9000015258789,72.93150329589844,131.63479614257812,168.0399932861328,6.138500213623047,81.9625015258789,48.06999969482422,93.73750305175781,73.27149963378906,133.44168090820312,168.75,6.2210001945495605,80.34500122070312,46.099998474121094,92.7509994506836,72.33699798583984,131.5487518310547,165.69000244140625,6.098499774932861,81.11250305175781,47.84000015258789,93.19999694824219,72.94000244140625,133.04971313476562,167.83999633789062,6.184750080108643,216229200,112349900,41760000,21554000,3194275,34754500,258848000
2020-01-30,78.49657440185547,48.779998779296875,93.53399658203125,72.53138732910156,103.62065124511719,165.26158142089844,6.119595050811768,80.96749877929688,48.779998779296875,93.53399658203125,72.79199981689453,130.75526428222656,172.77999877929688,6.145249843597412,81.02249908447266,48.810001373291016,93.64350128173828,72.86399841308594,130.9464569091797,174.0500030517578,6.158750057220459,79.6875,46.130001068115234,92.53050231933594,71.81999969482422,129.034423828125,170.7899932861328,5.985000133514404,80.13500213623047,46.4900016784668,92.9000015258789,71.99800109863281,130.74569702148438,174.0500030517578,6.040249824523926,126743200,70460200,126548000,26788000,5290563,51597500,290504000
2020-01-31,75.01614379882812,47.0,100.43599700927734,71.45475769042969,108.89374542236328,162.82252502441406,5.886073589324951,77.37750244140625,47.0,100.43599700927734,71.71150207519531,137.4091796875,170.22999572753906,5.910749912261963,80.66999816894531,48.58000183105469,102.78600311279297,73.50650024414062,137.71510314941406,172.39999389648438,6.111249923706055,77.07250213623047,46.790000915527344,100.1135025024414,71.42649841308594,134.5984649658203,169.5800018310547,5.868750095367432,80.23249816894531,48.400001525878906,102.57350158691406,73.44499969482422,136.6156768798828,172.2100067138672,6.099249839782715,199588400,60322400,311346000,48344000,19868352,36142700,370420000
2020-02-03,74.81010437011719,48.02000045776367,100.20999908447266,74.03099822998047,110.81812286376953,166.79197692871094,5.98316764831543,77.16500091552734,48.02000045776367,100.20999908447266,74.2969970703125,139.8374786376953,174.3800048828125,6.0082502365112305,78.37249755859375,48.099998474121094,102.42500305175781,74.5,140.8030548095703,174.5,6.027750015258789,75.55500030517578,46.22999954223633,100.01249694824219,72.94950103759766,137.5717010498047,170.39999389648438,5.886250019073486,76.07499694824219,46.400001525878906,100.52999877929688,73.0999984741211,137.90631103515625,170.42999267578125,5.892499923706055,173788400,46983500,117834000,60736000,9295488,30107000,255564000
2020-02-04,77.2798843383789,49.45000076293945,102.4834976196289,72.0944595336914,112.96977996826172,172.28213500976562,6.152456760406494,79.7125015258789,49.45000076293945,102.4834976196289,72.35350036621094,142.55258178710938,180.1199951171875,6.178249835968018,79.91000366210938,49.75,102.98999786376953,73.4749984741211,142.81069946289062,180.63999938964844,6.197500228881836,78.40750122070312,48.61000061035156,100.76850128173828,71.31500244140625,140.420654296875,176.30999755859375,6.100500106811523,78.82749938964844,49.209999084472656,101.49400329589844,72.85350036621094,141.28106689453125,177.13999938964844,6.150750160217285,136616400,46302100,105786000,78660000,5879566,36433300,271544000
2020-02-05,77.91004943847656,49.84000015258789,101.99349975585938,72.15225219726562,118.43984985351562,172.0717315673828,6.242828369140625,80.36250305175781,49.84000015258789,101.99349975585938,72.4114990234375,149.45506286621094,179.89999389648438,6.269000053405762,81.19000244140625,50.41999816894531,103.5510025024414,73.19200134277344,150.51625061035156,184.1999969482422,6.309999942779541,79.73750305175781,49.310001373291016,101.5999984741211,71.52799987792969,143.54684448242188,178.41000366210938,6.1852498054504395,80.87999725341797,50.290000915527344,103.5510025024414,73.12100219726562,143.6042022705078,184.02999877929688,6.299749851226807,118826800,42737100,87524000,39724000,15048593,39186300,208220000
2020-02-06,78.82135009765625,49.31999969482422,102.5114974975586,73.54723358154297,118.76561737060547,175.639404296875,6.329713821411133,81.30249786376953,49.31999969482422,102.5114974975586,73.8115005493164,149.86614990234375,183.6300048828125,6.356249809265137,81.30500030517578,49.38999938964844,102.81500244140625,74.0999984741211,151.76864624023438,183.82000732421875,6.356249809265137,80.06500244140625,47.630001068115234,101.23999786376953,72.47850036621094,148.5850830078125,180.05999755859375,6.2220001220703125,80.64250183105469,48.79999923706055,102.0510025024414,72.5165023803711,149.92352294921875,180.97000122070312,6.303500175476074,105425600,48670600,63660000,33588000,8786923,27751400,218284000
2020-02-07,77.74995422363281,49.72999954223633,103.96399688720703,73.69670867919922,117.44123077392578,175.88812255859375,6.263492584228516,80.00749969482422,49.72999954223633,103.96399688720703,73.96150207519531,146.66348266601562,183.88999938964844,6.289750099182129,80.8499984741211,50.66999816894531,104.92649841308594,74.29199981689453,148.69981384277344,185.6300048828125,6.338250160217285,79.5,48.63999938964844,101.90499877929688,73.31749725341797,146.1950225830078,182.47999572753906,6.264249801635742,80.59249877929688,48.90999984741211,102.09950256347656,73.36499786376953,147.7533416748047,182.85000610351562,6.315999984741211,117684000,53107600,101906000,23446000,6718876,33529100,189752000
2020-02-10,78.11922454833984,52.2599983215332,106.69550323486328,75.16392517089844,118.22207641601562,180.48878479003906,6.546804428100586,80.38749694824219,52.2599983215332,106.69550323486328,75.43399810791016,147.6386260986328,188.6999969482422,6.574250221252441,80.38749694824219,52.29999923706055,106.77999877929688,75.4749984741211,147.64817810058594,188.83999633789062,6.574999809265137,78.4625015258789,49.349998474121094,104.24800109863281,73.71600341796875,144.91395568847656,183.25,6.307499885559082,78.54499816894531,49.470001220703125,104.25050354003906,73.71600341796875,146.24282836914062,183.5800018310547,6.3125,109348800,60971700,101124000,28398000,5480831,35844300,529608000
2020-02-11,77.64793395996094,53.79999923706055,107.54000091552734,75.1694107055664,117.49483489990234,176.41416931152344,6.669288635253906,79.90249633789062,53.79999923706055,107.54000091552734,75.43949890136719,146.73040771484375,184.44000244140625,6.697249889373779,80.9749984741211,54.47999954223633,109.29750061035156,76.48149871826172,148.3938751220703,190.6999969482422,6.8125,79.67749786376953,52.90999984741211,106.80000305175781,75.28189849853516,146.0133819580078,183.5,6.6207499504089355,80.9000015258789,53.220001220703125,107.54499816894531,75.59049987792969,148.29827880859375,190.64999389648438,6.683000087738037,94323200,74719100,114920000,26892000,4011515,53159900,638556000
2020-02-12,79.49189758300781,53.88999938964844,108.0,75.64170837402344,118.89576721191406,176.6724395751953,6.785055160522461,81.80000305175781,53.88999938964844,108.0,75.91349792480469,148.47991943359375,184.7100067138672,6.813499927520752,81.80500030517578,54.849998474121094,109.01249694824219,76.03475189208984,148.75717163085938,185.85000610351562,6.820000171661377,80.36750030517578,53.529998779296875,107.7645034790039,75.40550231933594,146.76864624023438,181.85000610351562,6.711249828338623,80.36750030517578,54.529998779296875,108.16000366210938,75.7239990234375,146.988525390625,185.5800018310547,6.750249862670898,113730400,45994900,66686000,23352000,4641939,47062900,374644000
2020-02-13,78.92582702636719,54.529998779296875,107.49349975585938,75.46186065673828,118.1302490234375,175.71595764160156,6.741239547729492,81.21749877929688,54.529998779296875,107.49349975585938,75.73300170898438,147.52389526367188,183.7100067138672,6.769499778747559,81.55500030517578,55.029998779296875,108.51399993896484,76.35900115966797,148.02102661132812,186.22999572753906,6.836999893188477,80.8375015258789,53.34000015258789,107.0999984741211,75.2300033569336,146.66348266601562,182.8699951171875,6.727749824523926,81.04750061035156,53.43000030517578,107.24949645996094,75.6344985961914,147.58126831054688,183.0800018310547,6.755249977111816,94747600,51640000,60636000,18590000,3996452,35295800,528016000
