Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,AMD,AMD,AMD,AMD,AMD,AMD,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,IBM,IBM,IBM,IBM,IBM,IBM
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01 00:00:00+00:00,133.32000732421875,133.5,132.15199279785156,133.32000732421875,132.993408203125,24258400,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,190.30767822265625,45679300,146.0,147.25,145.5500030517578,147.02999877929688,147.02999877929688,39924600,46.525001525878906,47.20000076293945,46.1870002746582,46.76499938964844,46.750850677490234,369317000,119.87999725341797,121.4000015258789,118.6500015258789,121.38999938964844,121.38999938964844,37017600,376.760009765625,378.1600036621094,371.30999755859375,374.510009765625,372.4743347167969,33020400,158.41000366210938,160.58999633789062,158.0,160.5500030517578,154.94862365722656,4871000
2023-12-04 00:00:00+00:00,131.29400634765625,131.4499969482422,129.39999389648438,130.6300048828125,130.3099822998047,24117100,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,188.50650024414062,43389500,145.25,145.35000610351562,142.80999755859375,144.83999633789062,144.83999633789062,48294200,46.07699966430664,46.07699966430664,45.0099983215332,45.5099983215332,45.49623107910156,437543000,119.75,119.9000015258789,116.37000274658203,118.56999969482422,118.56999969482422,39854400,369.1000061035156,369.5199890136719,362.8999938964844,369.1400146484375,367.1335144042969,32063300,160.2899932861328,162.7899932861328,160.2899932861328,161.10000610351562,155.47943115234375,5779000
2023-12-05 00:00:00+00:00,130.3699951171875,133.5399932861328,129.72999572753906,132.38999938964844,132.065673828125,19235100,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,192.47705078125,66628400,143.5500030517578,148.57000732421875,143.1300048828125,146.8800048828125,146.8800048828125,46822400,45.465999603271484,46.599998474121094,45.270999908447266,46.566001892089844,46.55601119995117,371718000,117.43000030517578,118.48999786376953,116.44999694824219,118.37999725341797,118.37999725341797,39191600,366.45001220703125,373.0799865722656,365.6199951171875,372.5199890136719,370.4951171875,23065000,160.75999450683594,162.47000122070312,160.72000122070312,161.38999938964844,155.75930786132812,4556700
2023-12-06 00:00:00+00:00,132.89999389648438,133.30999755859375,131.30999755859375,131.42999267578125,131.10800170898438,16360600,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,191.38243103027344,41089700,147.5800018310547,147.85000610351562,144.27999877929688,144.52000427246094,144.52000427246094,39679000,47.21500015258789,47.387001037597656,45.4119987487793,45.50299835205078,45.49323654174805,380590000,120.69000244140625,122.83000183105469,116.37999725341797,116.81999969482422,116.81999969482422,60599000,373.5400085449219,374.17999267578125,368.0299987792969,368.79998779296875,366.7953186035156,21182100,161.58999633789062,162.35000610351562,160.00999450683594,160.27999877929688,154.6880340576172,3555900
2023-12-07 00:00:00+00:00,136.60000610351562,140.0,136.22999572753906,138.4499969482422,138.11082458496094,38419400,193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.3229217529297,47477700,146.14999389648438,147.9199981689453,145.33999633789062,146.8800048828125,146.8800048828125,52352800,45.70000076293945,46.62900161743164,45.604000091552734,46.59600067138672,46.586002349853516,350823000,120.79000091552734,128.67999267578125,119.55999755859375,128.3699951171875,128.3699951171875,118579100,368.2300109863281,371.45001220703125,366.32000732421875,370.95001220703125,368.9336853027344,23118900,161.0,161.47000122070312,159.97000122070312,160.22000122070312,154.630126953125,3665500
2023-12-08 00:00:00+00:00,135.66000366210938,137.99000549316406,135.57000732421875,136.63999938964844,136.30526733398438,22990900,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.75588989257812,53377300,145.47999572753906,147.83999633789062,145.39999389648438,147.4199981689453,147.4199981689453,41858000,46.595001220703125,47.74100112915039,46.54999923706055,47.50600051879883,47.49580764770508,359224000,129.5399932861328,131.0,126.88999938964844,128.9199981689453,128.9199981689453,89273900,369.20001220703125,374.4599914550781,368.2300109863281,374.2300109863281,372.19586181640625,20144800,160.0,162.0399932861328,160.0,161.9600067138672,156.30941772460938,4560400
2023-12-11 00:00:00+00:00,133.82000732421875,134.7899932861328,132.88999938964844,134.6999969482422,134.37001037597656,24502900,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,192.2382049560547,60943700,145.66000366210938,146.19000244140625,143.63999938964844,145.88999938964844,145.88999938964844,50907300,47.49100112915039,47.53099822998047,45.83000183105469,46.62699890136719,46.61699676513672,509728000,130.55999755859375,135.0399932861328,128.25,134.41000366210938,134.41000366210938,98668300,368.4800109863281,371.6000061035156,366.1000061035156,371.29998779296875,369.2817687988281,27708800,162.67999267578125,163.64999389648438,161.9499969482422,163.50999450683594,157.80532836914062,6077200
2023-12-12 00:00:00+00:00,133.27000427246094,134.5399932861328,132.8300018310547,133.63999938964844,133.31260681152344,26584000,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.76077270507812,52696900,145.52000427246094,147.5,145.3000030517578,147.47999572753906,147.47999572753906,44944300,46.04600143432617,47.66600036621094,46.04600143432617,47.65700149536133,47.64677429199219,372387000,132.25,139.88999938964844,131.89999389648438,137.61000061035156,137.61000061035156,111677800,370.8500061035156,374.4200134277344,370.4599914550781,374.3800048828125,372.34503173828125,24838300,163.27000427246094,166.33999633789062,162.9199981689453,164.7100067138672,158.96348571777344,5292300
2023-12-13 00:00:00+00:00,134.5449981689453,134.77999877929688,132.9499969482422,133.97000122070312,133.6417999267578,25414500,195.08999633789062,198.0,194.85000610351562,197.9600067138672,196.9949188232422,70404200,148.1199951171875,149.4600067138672,146.82000732421875,148.83999633789062,148.83999633789062,52766200,47.62900161743164,48.59400177001953,47.608001708984375,48.0880012512207,48.07768630981445,447792000,137.97000122070312,139.24000549316406,136.02999877929688,138.19000244140625,138.19000244140625,70651600,376.0199890136719,377.6400146484375,370.7699890136719,374.3699951171875,372.3350524902344,30955500,164.3699951171875,164.97000122070312,162.74000549316406,163.6199951171875,157.9114990234375,4989100
2023-12-14 00:00:00+00:00,134.77000427246094,135.03500366210938,131.05999755859375,133.1999969482422,132.87368774414062,29619100,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,197.14418029785156,66831600,149.92999267578125,150.5399932861328,145.52000427246094,147.4199981689453,147.4199981689453,58400800,48.38999938964844,48.66999816894531,47.422000885009766,48.349998474121094,48.339622497558594,391232000,138.88999938964844,141.82000732421875,135.72999572753906,138.0,138.0,76115200,373.30999755859375,373.760009765625,364.1300048828125,365.92999267578125,363.9409484863281,43277500,162.92999267578125,163.5,160.14999389648438,162.91000366210938,157.22628784179688,6129800
2023-12-15 00:00:00+00:00,132.9199981689453,134.8300018310547,132.6300048828125,133.83999633789062,133.51211547851562,58569400,197.52999877929688,198.39999389648438,197.0,197.57000732421875,196.60682678222656,128256700,148.3800048828125,150.57000732421875,147.8800048828125,149.97000122070312,149.97000122070312,110039100,48.194000244140625,49.40399932861328,48.119998931884766,48.88999938964844,48.87950897216797,479948000,139.52000427246094,140.88999938964844,137.25,139.14999389648438,139.14999389648438,70178600,366.8500061035156,372.3999938964844,366.2799987792969,370.7300109863281,368.7148742675781,78478200,162.3000030517578,164.08999633789062,162.0399932861328,162.22999572753906,156.5699920654297,11015600
2023-12-18 00:00:00+00:00,133.86000061035156,138.3800048828125,133.77000427246094,137.19000244140625,136.85391235351562,25699800,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,194.9350128173828,55751900,150.55999755859375,154.85000610351562,150.0500030517578,154.07000732421875,154.07000732421875,62512800,49.400001525878906,50.43299865722656,49.150001525878906,50.07699966430664,50.066253662109375,412587000,139.14999389648438,139.7899932861328,137.64999389648438,138.89999389648438,138.89999389648438,45199500,369.45001220703125,373.0,368.67999267578125,372.6499938964844,370.6243896484375,21802900,162.22999572753906,163.3300018310547,161.5800018310547,162.74000549316406,157.0622100830078,3677300
2023-12-19 00:00:00+00:00,138.0,138.77000427246094,137.4499969482422,138.10000610351562,137.76168823242188,20661000,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,195.97988891601562,40714100,154.39999389648438,155.1199951171875,152.69000244140625,153.7899932861328,153.7899932861328,43171300,49.42399978637695,49.70000076293945,48.89500045776367,49.604000091552734,49.59335708618164,464444000,138.57000732421875,143.47000122070312,138.55999755859375,140.14999389648438,140.14999389648438,63739800,371.489990234375,373.260009765625,369.8399963378906,373.260009765625,371.2311096191406,20603700,161.8000030517578,162.27999877929688,161.32000732421875,161.55999755859375,155.92337036132812,3766600
2023-12-20 00:00:00+00:00,140.3300018310547,143.0780029296875,139.41000366210938,139.66000366210938,139.31785583496094,33507300,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,193.88018798828125,52242800,152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,152.1199951171875,50322100,49.654998779296875,49.999000549316406,48.097999572753906,48.111000061035156,48.10067367553711,397894000,139.0,139.5800018310547,135.3699951171875,135.47000122070312,135.47000122070312,54671700,375.0,376.0299987792969,370.5299987792969,370.6199951171875,368.60546875,26316700,161.2899932861328,161.8000030517578,160.00999450683594,160.0500030517578,154.466064453125,4865800
2023-12-21 00:00:00+00:00,140.77000427246094,142.02999877929688,140.47300720214844,141.8000030517578,141.45262145996094,18101500,196.10000610351562,197.0800018310547,193.5,194.67999267578125,193.7308807373047,46482500,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,153.83999633789062,36305700,48.81100082397461,49.095001220703125,48.41899871826172,48.9900016784668,48.9794921875,300425000,138.13999938964844,139.97999572753906,137.3800048828125,139.91000366210938,139.91000366210938,47179400,372.55999755859375,374.4100036621094,370.0400085449219,373.5400085449219,371.50958251953125,17708000,160.58999633789062,161.0800018310547,159.52999877929688,160.77999877929688,155.1705780029297,2982900
2023-12-22 00:00:00+00:00,142.1300048828125,143.25,142.05499267578125,142.72000122070312,142.370361328125,18494700,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,192.65618896484375,37122800,153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,153.4199981689453,29480100,49.19499969482422,49.382999420166016,48.46699905395508,48.83000183105469,48.81952667236328,252507000,140.47999572753906,140.6999969482422,138.30999755859375,139.60000610351562,139.60000610351562,35370400,373.67999267578125,375.17999267578125,372.7099914550781,374.5799865722656,372.5439453125,17091100,161.10000610351562,162.41000366210938,161.0,162.13999938964844,156.48313903808594,2439800
2023-12-26 00:00:00+00:00,142.97999572753906,143.94500732421875,142.5,142.82000732421875,142.47012329101562,11170100,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.10885620117188,28919300,153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,153.41000366210938,25067200,48.96799850463867,49.599998474121094,48.959999084472656,49.27899932861328,49.26842498779297,244200000,140.07000732421875,143.85000610351562,139.9199981689453,143.41000366210938,143.41000366210938,47157400,375.0,376.94000244140625,373.5,374.6600036621094,372.6235046386719,12673100,162.22999572753906,163.30999755859375,162.0500030517578,163.2100067138672,157.51580810546875,1772400
2023-12-27 00:00:00+00:00,142.8300018310547,143.32000732421875,141.05099487304688,141.44000244140625,141.093505859375,17288400,192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.20835876464844,48087700,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,153.33999633789062,31434700,49.51100158691406,49.68000030517578,49.084999084472656,49.41699981689453,49.406394958496094,233648000,144.72000122070312,146.25,143.17999267578125,146.07000732421875,146.07000732421875,49033400,373.69000244140625,375.05999755859375,372.80999755859375,374.07000732421875,372.0367126464844,14905400,163.13999938964844,163.63999938964844,162.67999267578125,163.4600067138672,157.75709533691406,3234600
2023-12-28 00:00:00+00:00,141.85000610351562,142.27000427246094,140.8280029296875,141.27999877929688,140.93389892578125,12192500,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,192.63626098632812,34049900,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,153.3800048828125,27057000,49.643001556396484,49.88399887084961,49.4119987487793,49.52199935913086,49.511375427246094,246587000,146.8000030517578,150.41000366210938,145.9499969482422,148.75999450683594,148.75999450683594,63800700,375.3699951171875,376.4599914550781,374.1600036621094,375.2799987792969,373.2401123046875,14327000,163.9600067138672,163.9600067138672,163.39999389648438,163.75,158.03695678710938,2071300
2023-12-29 00:00:00+00:00,140.67999267578125,141.43499755859375,139.89999389648438,140.92999267578125,140.58474731445312,14872700,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,191.5913848876953,42628800,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,151.94000244140625,39789000,49.8129997253418,49.99700164794922,48.750999450683594,49.52199935913086,49.511375427246094,389293000,149.5,151.0500030517578,147.1999969482422,147.41000366210938,147.41000366210938,62028200,376.0,377.1600036621094,373.4800109863281,376.0400085449219,373.9960021972656,18723000,163.75,164.17999267578125,162.8300018310547,163.5500030517578,157.84396362304688,2525600
2024-01-02 00:00:00+00:00,139.60000610351562,140.61500549316406,137.74000549316406,139.55999755859375,139.21810913085938,20071900,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,184.73497009277344,82488700,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,149.92999267578125,47339400,49.24399948120117,49.29499816894531,47.595001220703125,48.167999267578125,48.15766525268555,411254000,144.27999877929688,144.39999389648438,137.42999267578125,138.5800018310547,138.5800018310547,64902000,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,368.8540954589844,25258600,162.8300018310547,163.2899932861328,160.4600067138672,161.5,155.86546325683594,3825000
2024-01-03 00:00:00+00:00,138.60000610351562,141.08999633789062,138.42999267578125,140.36000061035156,140.01614379882812,18974300,184.22000122070312,185.8800048828125,183.42999267578125,184.25,183.3517608642578,58414500,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,148.47000122070312,49425500,47.48500061035156,48.183998107910156,47.31999969482422,47.569000244140625,47.55879211425781,320896000,135.7100067138672,137.42999267578125,133.74000549316406,135.32000732421875,135.32000732421875,61988600,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,368.5855712890625,23083500,161.0,161.72999572753906,160.0800018310547,160.10000610351562,154.51431274414062,4086100
2024-01-04 00:00:00+00:00,139.85000610351562,140.63499450683594,138.00999450683594,138.0399932861328,137.7018280029297,18253300,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,181.02317810058594,71983600,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,144.57000732421875,56039800,47.766998291015625,48.5,47.507999420166016,47.99800109863281,47.98770523071289,306535000,134.3000030517578,137.6999969482422,134.0,136.00999450683594,136.00999450683594,58610300,370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,365.94000244140625,20901500,160.22000122070312,161.80999755859375,160.1699981689453,160.86000061035156,155.247802734375,3212000
2024-01-05 00:00:00+00:00,138.3520050048828,138.80999755859375,136.85000610351562,137.38999938964844,137.0534210205078,15433200,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,180.2967071533203,62303300,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,145.24000549316406,45124800,48.46200180053711,49.547000885009766,48.305999755859375,49.09700012207031,49.086463928222656,415039000,136.77999877929688,141.00999450683594,136.44000244140625,138.5800018310547,138.5800018310547,69595000,368.9700012207031,372.05999755859375,366.5,367.75,365.75103759765625,20987000,159.91000366210938,160.5500030517578,158.6699981689453,159.16000366210938,153.6071014404297,4199400
2024-01-08 00:00:00+00:00,138.0,140.63999938964844,137.8800048828125,140.52999877929688,140.1857147216797,17645300,182.08999633789062,185.60000610351562,181.5,185.55999755859375,184.65536499023438,59144500,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,149.10000610351562,46757100,49.512001037597656,52.275001525878906,49.479000091552734,52.25299835205078,52.24178695678711,642510000,140.36000061035156,147.14999389648438,140.14999389648438,146.17999267578125,146.17999267578125,71756900,369.29998779296875,375.20001220703125,369.010009765625,374.69000244140625,372.6533508300781,23134000,158.69000244140625,161.22000122070312,157.88999938964844,161.13999938964844,155.5180206298828,3321700
2024-01-09 00:00:00+00:00,140.05999755859375,142.8000030517578,139.7899932861328,142.55999755859375,142.21075439453125,19579700,183.9199981689453,185.14999389648438,182.72999572753906,185.13999938964844,184.23741149902344,42841800,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,151.3699951171875,43812600,52.4010009765625,54.32500076293945,51.689998626708984,53.13999938964844,53.12860107421875,773100000,145.9499969482422,149.86000061035156,145.0800018310547,149.25999450683594,149.25999450683594,67875700,372.010009765625,375.989990234375,371.19000244140625,375.7900085449219,373.7473449707031,20830000,160.0,160.47999572753906,159.50999450683594,160.0800018310547,154.49502563476562,2617200
2024-01-10 00:00:00+00:00,142.52000427246094,144.52499389648438,142.4600067138672,143.8000030517578,143.44772338867188,16641900,184.35000610351562,186.39999389648438,183.9199981689453,186.19000244140625,185.2823028564453,46792900,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,153.72999572753906,44421800,53.61600112915039,54.599998474121094,53.48899841308594,54.349998474121094,54.33833694458008,533796000,150.07000732421875,150.8800048828125,146.64999389648438,148.5399932861328,148.5399932861328,56951200,376.3699951171875,384.1700134277344,376.32000732421875,382.7699890136719,380.6894226074219,25514200,160.27999877929688,161.33999633789062,159.74000549316406,161.22999572753906,155.60488891601562,2967800
2024-01-11 00:00:00+00:00,144.89500427246094,146.66000366210938,142.21499633789062,143.6699981689453,143.3180389404297,17471100,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789062,184.6852264404297,49128400,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,155.17999267578125,49072700,54.999000549316406,55.34600067138672,53.560001373291016,54.821998596191406,54.810237884521484,596759000,148.52000427246094,150.3800048828125,143.69000244140625,148.02000427246094,148.02000427246094,62764600,386.0,390.67999267578125,380.3800048828125,384.6300048828125,382.539306640625,27850800,161.02000427246094,162.22999572753906,160.2899932861328,162.16000366210938,156.50244140625,3778200
2024-01-12 00:00:00+00:00,144.33999633789062,144.74000549316406,143.36000061035156,144.24000549316406,143.8866424560547,13995200,186.05999755859375,186.74000549316406,185.19000244140625,185.9199981689453,185.01361083984375,40444700,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,154.6199951171875,40460300,54.619998931884766,54.970001220703125,54.33000183105469,54.709999084472656,54.69825744628906,352994000,148.0399932861328,148.75,145.0,146.55999755859375,146.55999755859375,48250800,385.489990234375,388.67999267578125,384.6499938964844,388.4700012207031,386.3584289550781,21645700,162.97000122070312,165.97999572753906,162.35000610351562,165.8000030517578,160.0154571533203,4956400
2024-01-16 00:00:00+00:00,143.42999267578125,145.83999633789062,143.05599975585938,144.0800018310547,143.72703552246094,19198900,182.16000366210938,184.25999450683594,180.92999267578125,183.6300048828125,182.73477172851562,65603000,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,153.16000366210938,41384600,55.018001556396484,56.834999084472656,54.900001525878906,56.38199996948242,56.369903564453125,449580000,150.36000061035156,159.72000122070312,149.97999572753906,158.74000549316406,158.74000549316406,112711400,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,388.1486511230469,27202300,165.8000030517578,167.25,165.33999633789062,166.9600067138672,161.13497924804688,4869600
2024-01-17 00:00:00+00:00,142.91000366210938,143.41000366210938,140.50999450683594,142.88999938964844,142.53994750976562,17884500,181.27000427246094,182.92999267578125,180.3000030517578,182.67999267578125,181.78939819335938,47317400,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,151.7100067138672,34953400,56.34700012207031,56.47100067138672,54.7400016784668,56.053001403808594,56.04097366333008,474394000,158.4499969482422,160.63999938964844,154.39999389648438,160.1699981689453,160.1699981689453,104085000,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,387.35302734375,22234100,166.7899932861328,167.82000732421875,165.5,166.0800018310547,160.28567504882812,4288600
2024-01-18 00:00:00+00:00,143.44000244140625,145.5850067138672,143.35000610351562,144.99000549316406,144.6348114013672,18876800,186.08999633789062,189.13999938964844,185.8300018310547,188.6300048828125,187.71041870117188,78005800,152.77000427246094,153.77999877929688,151.82000732421875,153.5,153.5,37850200,57.2599983215332,57.599998474121094,56.106998443603516,57.106998443603516,57.094749450683594,491650000,166.1999969482422,168.60000610351562,158.22000122070312,162.6699981689453,162.6699981689453,131864900,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,391.72906494140625,23392100,166.49000549316406,166.99000549316406,165.0399932861328,166.83999633789062,161.0191650390625,3776900
2024-01-19 00:00:00+00:00,146.30499267578125,148.0399932861328,145.8000030517578,147.97000122070312,147.6074981689453,27170900,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,190.62611389160156,68741000,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,155.33999633789062,51033700,57.98899841308594,59.5,57.224998474121094,59.49100112915039,59.47823715209961,543501000,165.8000030517578,174.25,162.1999969482422,174.22999572753906,174.22999572753906,139825500,395.760009765625,398.6700134277344,393.5,398.6700134277344,396.50299072265625,29272000,170.58999633789062,171.5800018310547,169.17999267578125,171.47999572753906,165.49728393554688,6925800
